,label,relax_work,relaxed,energy,energy_fu,nform,volume,volume_fu,xc,elabel,gga,algo,isif,nelm,prec,ediff,encut,ispin,lasph,lreal,lwave,ncore,nedos,sigma,ismear,nelmin,nwrite,icorelevel,aexx,isym,kpar,time,lvhar,lhfcalc,hfscreen,lmaxfock,precfock,ldau,ldauj,ldaul,ldauu,lmaxmix,ldautype,type,group,seed_name,energy_pa,energy_pa_ref
292,4Ag2SE-200803-155105-2b62c7,296f02ab-c6c5-4033-b75b-b0477ce61282,295725,-47.06208148,-11.76552037,4.0,220.3288515597461,55.08221288993653,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9218401233333338,0.030314235833333036
293,4Ag2SE-200803-155105-252fbc,0b6e4089-43d9-4c65-9345-ccf7067b9062,295602,-47.03413045,-11.7585326125,4.0,223.5246962547014,55.88117406367535,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9195108708333333,0.032643488333333526
294,4Ag2SE-200803-155105-23faf9,4cfc225b-30e7-4980-ae63-6d3b9e377b1c,295687,-46.57472528,-11.64368132,4.0,239.38633456501302,59.846583641253254,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.881227106666667,0.07092725249999976
295,4Ag2SE-200803-155105-142cb9,a21b3238-cbb9-43eb-bd82-0b79d6eebdb1,295503,-47.13689359,-11.7842233975,4.0,226.5502986382393,56.637574659559824,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9280744658333333,0.02407989333333349
296,4Ag2SE-200803-155103-eb592e,bf834790-183e-42bc-a01a-3b87617dec8d,297246,-47.1786543,-11.794663575,4.0,226.93322292457873,56.73330573114468,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9315545249999997,0.020599834166667108
297,4Ag2SE-200803-155103-c95bf0,1b112d19-6af1-4c54-8f30-d8d038d52dff,295575,-46.86361909,-11.7159047725,4.0,228.89170735594126,57.222926838985316,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9053015908333335,0.046852768333333294
298,4Ag2SE-200803-155103-b20a45,8d1bd4bb-5987-497b-a1bf-26c7fda4faf3,295619,-47.01664067,-11.7541601675,4.0,222.6559971098624,55.6639992774656,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.918053389166667,0.0341009699999999
299,4Ag2SE-200803-155103-9fd959,f864da1e-56f2-4b9e-abfc-8b3e41e6987e,297249,-46.78023304,-11.69505826,4.0,230.6274619291104,57.6568654822776,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.898352753333333,0.05380160583333371
300,4Ag2SE-200803-155103-9bafea,c60a6b47-e73e-43f8-96ac-6aeed10cce7c,295935,-47.00921581,-11.7523039525,4.0,226.64873060655336,56.66218265163834,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9174346508333335,0.034719708333333266
301,4Ag2SE-200803-155103-911d01,1fdcf7b7-44b6-46de-9519-e9d4551ee16c,295840,-46.7750851,-11.693771275,4.0,222.16499570931745,55.54124892732936,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.897923758333333,0.05423060083333375
302,4Ag2SE-200803-155103-76661c,d9d4f565-5443-4dbb-9892-5600c141670d,295249,-47.03910471,-11.7597761775,4.0,216.84414826171405,54.21103706542851,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9199253924999997,0.03222896666666708
303,4Ag2SE-200803-155103-5dc314,f1e2b4d4-986c-4650-9579-0048cb00c336,295710,-47.16705664,-11.79176416,4.0,219.9423524325229,54.98558810813073,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.930588053333333,0.021566305833333743
304,4Ag2SE-200803-155103-123401,8ca1098a-7b35-4d96-af52-704b1d43b270,295493,-46.73928098,-11.684820245,4.0,219.69576364236934,54.923940910592336,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.8949400816666664,0.05721427750000041
305,4Ag2SE-200803-155103-07ed21,728dc0db-af1b-4689-a77a-cf58437971cd,295949,-47.1090017,-11.777250425,4.0,224.54730841379651,56.13682710344913,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9257501416666667,0.026404217500000104
306,4Ag2SE-200803-155101-108121,30af1cb2-7852-4948-9c95-c83c6aeb45bb,295281,-46.78409558,-11.696023895,4.0,224.3497793244102,56.08744483110255,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.8986746316666667,0.053479727500000074
307,4Ag2SE-200803-155101-0903f7,b3335777-e67f-44dc-bea9-abf1f4589c35,295635,-47.26157961,-11.8153949025,4.0,222.94498011440137,55.736245028600344,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9384649675,0.013689391666666939
308,4Ag2SE-200803-154828-f34e30,86e33d53-caeb-4a79-a861-35121d2f4be9,295268,-46.96071605,-11.7401790125,4.0,221.59241847506712,55.39810461876678,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9133930041666667,0.03876135500000011
309,4Ag2SE-200803-154823-68ab56,90e0bbfa-6560-44ba-923d-110f3f0c151e,295623,-46.84325595,-11.7108139875,4.0,239.8138548262649,59.953463706566225,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9036046625,0.048549696666666975
310,4Ag2SE-200803-154822-c7f0c0,a6793a2f-58b2-4b9e-b194-7259e21f1f7b,297162,-46.81811472,-11.70452868,4.0,226.87005446893625,56.71751361723406,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9015095599999996,0.0506447991666672
311,4Ag2SE-200803-154822-aff4ac,961f6614-2b7f-40f3-982b-ea7eb40150c9,295532,-47.21388426,-11.803471065,4.0,222.63818752874644,55.65954688218661,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.934490355,0.017664004166666913
312,4Ag2SE-200803-154822-971683,e53ff389-78d2-431d-b586-c85a28e64e69,295399,-46.97921704,-11.74480426,4.0,222.93163439883585,55.73290859970896,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9149347533333336,0.03721960583333317
313,4Ag2SE-200803-154822-65bbd6,0c406c9a-6543-408a-bc43-ad8dc203b56f,295605,-46.69807215,-11.6745180375,4.0,235.34153353388518,58.835383383471296,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.8915060125000003,0.06064834666666652
314,4Ag2SE-200803-154822-415491,b6e7c1f7-ec5c-4894-b7e4-af2bb6911adc,295188,-46.85398419,-11.7134960475,4.0,230.64929467474965,57.662323668687414,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9044986825,0.047655676666666924
315,4Ag2SE-200803-154822-2ed163,afb034d4-dde8-4a6f-afeb-dfc49a1bc2c9,295438,-46.89366427,-11.7234160675,4.0,228.52326518118932,57.13081629529733,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.9078053558333337,0.04434900333333314
316,4Ag2SE-200803-154822-1f72d8,cf7fe3da-9e5f-4554-84f6-e8a6b7ad73b4,297800,-46.73700043,-11.6842501075,4.0,222.18757184823232,55.54689296205808,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.8947500358333333,0.05740432333333345
317,4Ag2SE-200803-154821-11dd41,f9d638a8-00ac-4e2c-9c6e-0a68610bb7d7,295312,-47.0204924,-11.7551231,4.0,217.69707499273983,54.42426874818496,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.918374366666667,0.03377999249999997
318,4Ag2SE-200803-154820-e44678,f37cb8af-73b3-48fa-a8a1-a888973aedcc,295136,-46.90527162,-11.726317905,4.0,225.5746586636291,56.393664665907274,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.908772635,0.043381724166666746
319,4Ag2SE-200803-154819-8714c2,4eb2588c-e383-44a2-8d1a-a862444c2294,295528,-46.68363181,-11.6709079525,4.0,242.8493178515929,60.712329462898225,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.8903026508333336,0.0618517083333332
320,4Ag2SE-200803-154818-bc0905,92e3c9f4-44b1-4e82-8a47-4ac72592ecad,295145,-46.74973541,-11.6874338525,4.0,241.20058794779726,60.300146986949315,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.8958112841666668,0.05634307500000002
321,4Ag2SE-200803-154818-7b548c,804fbb6a-0bab-4c35-98ad-39ea267547fa,295313,-47.14859357,-11.7871483925,4.0,224.78667464923006,56.196668662307516,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.929049464166667,0.023104894999999903
322,4Ag2SE-200803-154818-535103,7b68fdea-ec6c-4c88-83f3-9a3f19985e54,295477,-47.26260385,-11.8156509625,4.0,222.86927684815367,55.71731921203842,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.938550320833333,0.01360403833333379
323,4Ag2SE-200803-154818-51eb2b,70c4cc96-29a1-44f6-a380-880a7d42acb1,295240,-47.0220226,-11.75550565,4.0,216.2287895044228,54.0571973761057,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.918501883333333,0.03365247583333364
324,4Ag2Se_TETRA_OPT-200811-114946-c48389,74a3ee84-9c1c-4800-9c22-9c8a10752367,295652,-47.05332354,-11.763330885,4.0,220.44149141857693,55.11037285464423,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.921110295,0.03104406416666672
325,4Ag2Se_TETRA_OPT-200811-114927-e13688,d391bde9-05f2-410f-9838-0ddc07e5a1b9,297323,-47.13899653,-11.7847491325,4.0,233.8123560992429,58.45308902481072,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.928249710833333,0.02390464833333361
326,4Ag2Se_TETRA_OPT-200811-114703-5b3907,e77d74e6-4bbd-4e42-b5f6-ebc0fb8c3a45,295302,-47.14159967,-11.7853999175,4.0,229.36935875246942,57.342339688117356,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9284666391666665,0.0236877200000003
327,4Ag2Se_TETRA_OPT-200811-114441-d1a7f9,b7865c27-de35-4e73-9d0a-28cd32158990,297797,-46.77896548,-11.69474137,4.0,263.47399859330284,65.86849964832571,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.898247123333333,0.0539072358333339
328,4Ag2Se_TETRA_OPT-200811-114156-2f21e6,1ab4e490-d5aa-48f9-9365-8c7ba6feb152,295644,-46.90057758,-11.725144395,4.0,248.98492162144453,62.24623040536113,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9083814649999997,0.043772894166667076
329,4Ag2Se_TETRA_OPT-200811-114140-17fa09,e328222c-96c1-4d62-b094-46097d4555be,295446,-47.05840282,-11.764600705,4.0,231.91866423627295,57.97966605906824,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.921533568333333,0.0306207908333338
330,4Ag2Se_TETRA_OPT-200811-113935-51901b,e10ad6bb-07f9-445f-a55b-ab8c23505143,295120,-47.02442464,-11.75610616,4.0,220.16606954801043,55.04151738700261,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9187020533333334,0.03345230583333336
331,4Ag2Se_TETRA_OPT-200811-113933-94933b,0173eab1-2d09-4ddc-bd77-57e3da1d8646,494796,-32.72884992,-8.18221248,4.0,232.86131228797402,58.215328071993504,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 4]",4.0,2.0,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-2.7274041600000003,0.8252773116666665
332,4Ag2Se_TETRA_OPT-200811-113933-94933b,26eba4d0-4edd-4449-a117-7903d565b2f6,384013,-36.71899146,-9.179747865,4.0,253.7848610746637,63.446215268665924,pbe,relax__structure,pe,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.0599159549999997,0.8922384041666671
333,4Ag2Se_TETRA_OPT-200811-113933-94933b,4c390190-d0dd-4bc0-b677-d8e5add78489,494934,-28.85194989,-7.2129874725,4.0,232.27783304378704,58.06945826094676,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 6]",4.0,2.0,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-2.4043291575,1.148352314166667
334,4Ag2Se_TETRA_OPT-200811-113933-94933b,6c1441f0-6b70-437c-b257-e83e3e404f96,295167,-47.40023396,-11.85005849,4.0,226.39836258752445,56.59959064688111,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9500194966666666,0.0021348625000001675
335,4Ag2Se_TETRA_OPT-200811-113933-94933b,9aac839b-90b5-41b0-b5c3-3090bb49970b,383966,-42.63217766,-10.658044415,4.0,232.8866611664656,58.2216652916164,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.552681471666667,0.0
336,4Ag2Se_TETRA_OPT-200811-113933-94933b,a76cfffc-f8c6-4730-90d0-c2d945d3cb1b,383512,-47.4002477,-11.850061925,4.0,226.39219701438083,56.59804925359521,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9500206416666668,0.002133717500000021
337,4Ag2Se_TETRA_OPT-200811-113933-94933b,db172ead-cb46-4ef6-8305-3f8fe5553f6f,494609,-37.33228277,-9.3330706925,4.0,232.7175770191751,58.17939425479378,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 2]",4.0,2.0,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.1110235641666666,0.4416579075000002
338,4Ag2Se_TETRA_OPT-200811-113933-94933bHSE06,f6187aae-1305-4c45-99ff-59ae0c398a65,381695,-42.63164269,-10.6579106725,4.0,250.70286657830488,62.67571664457622,pbe,relax__structure,pe,all,3,200,accurate,1.2e-05,550,1,True,False,True,1,2000,0.05,0,4,1,,0.25,3.0,30.0,0.3,True,True,0.2,4.0,fast,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5526368908333334,0.39951746833333335
339,4Ag2Se_TETRA_OPT-200811-113814-63485e,e0a72fa9-1b5e-4b00-b633-cd55c8106e95,295258,-46.96805104,-11.74201276,4.0,216.71234338266493,54.17808584566623,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9140042533333332,0.03815010583333356
340,4Ag2Se_TETRA_OPT-200811-113620-a248fd,857859de-7227-4e34-b964-ea97a585fe67,295103,-47.42564541,-11.8564113525,4.0,223.88399093932398,55.970997734830995,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9521371175,1.724166666683402e-05
341,4Ag2Se_TETRA_OPT-200811-113554-963f23,612db0d3-945e-4a18-a2e3-cd7955e51424,298178,-47.29165554,-11.822913885,4.0,220.44756333925378,55.111890834813444,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.940971295,0.01118306416666659
342,4Ag2Se_TETRA_OPT-200811-113542-9a49c5,b6279244-87bd-41c9-a8c8-b6f668d2ec2c,295434,-47.11449114,-11.778622785,4.0,225.18584454757212,56.29646113689303,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9262075949999997,0.02594676416666708
343,4Ag2Se_TETRA_OPT-200811-112932-93a30c,328c90ad-e653-4065-ba5e-4d4a4fd3509a,298249,-46.82076409,-11.7051910225,4.0,217.72516303309558,54.431290758273896,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9017303408333333,0.05042401833333354
344,4Ag2Se_TETRA_OPT-200811-112847-7f57ec,4c2d5545-cd46-452d-825a-3572f07ddef8,295055,-46.64527819,-11.6613195475,4.0,241.3294383705873,60.332359592646824,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.887106515833333,0.06504784333333369
345,4Ag2Se_TETRA_OPT-200811-112731-9dbe2b,1ed0a67e-4421-49f2-97af-14cadd29a7cc,297975,-47.26226881,-11.8155672025,4.0,222.73007356244892,55.68251839061223,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9385224008333335,0.013631958333333305
346,4Ag2Se_TETRA_OPT-200811-112654-584e22,a45644ee-6288-4040-8831-e7f69e554065,296592,-47.03967149,-11.7599178725,4.0,220.72734243104685,55.18183560776171,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.919972624166667,0.03218173499999999
347,4Ag2Se_TETRA_OPT-200811-112602-bca768,5987f4a7-01fe-4fae-b66c-0556e9b9916a,294959,-46.49696004,-11.62424001,4.0,241.42626743384014,60.356566858460035,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.87474667,0.07740768916666685
348,4Ag2Se_TETRA_OPT-200811-111924-474490,af4e92b5-7a11-4c83-b636-f69cc370d2cf,295063,-46.74398196,-11.68599549,4.0,236.1021076753789,59.025526918844726,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.89533183,0.05682252916666686
349,4Ag2Se_TETRA_OPT-200811-111852-58c5e7,4a179d1e-45bb-46b5-8183-7bfa58fa75d4,297009,-47.17729491,-11.7943237275,4.0,224.86654086237832,56.21663521559458,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9314412425,0.020713116666666753
350,4Ag2Se_TETRA_OPT-200811-111441-de43c7,b5f3931a-0013-490f-b57a-098e2f747eab,295223,-47.05762935,-11.7644073375,4.0,232.78478094339775,58.19619523584944,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9214691125,0.03068524666666672
351,4Ag2Se_TETRA_OPT-200811-111101-e5b589,9c0d6887-2d48-47fb-8050-3519485a12a9,295002,-47.31102819,-11.8277570475,4.0,231.52525596503693,57.88131399125923,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9425856825000003,0.009568676666666498
352,4Ag2Se_TETRA_OPT-200811-110921-e7be11,8adf6efc-5f3b-48d4-905f-8f04525e46f5,295073,-46.75122388,-11.68780597,4.0,240.26654273081417,60.06663568270354,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.895935323333333,0.05621903583333365
353,4Ag2Se_TETRA_OPT-200811-110759-3dbbf9,c3ee403a-e8ac-4873-9537-7386c11f8211,295076,-47.11776444,-11.77944111,4.0,225.14524398487853,56.28631099621963,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.92648037,0.025673989166666633
354,4Ag2Se_TETRA_OPT-200811-110637-2ea6d9,aa2e3219-f890-4810-99de-22112313046c,296567,-47.12908576,-11.78227144,4.0,216.16551476559437,54.04137869139859,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.9274238133333337,0.024730545833333117
